23	15955	4.0
23	16426	4.0
23	3208	4.0
23	3803	4.0
23	22620	4.0
23	15634	4.0
23	2228	4.0
23	5673	4.0
23	2420	4.0
23	1737	4.0
23	11678	4.0
23	20012	4.0
23	6350	4.0
23	4709	4.0
23	11081	4.0
23	6817	4.0
23	25095	4.0
23	2108	4.0
23	22082	4.0
23	1340	4.0
23	8560	4.0
23	17568	4.0
23	19572	4.0
23	2348	4.0
23	18719	4.0
23	20154	4.0
23	1050	4.0
23	18746	4.0
23	10943	4.0
23	11361	4.0
23	19780	4.0
23	9215	4.0
23	454	4.0
23	15007	4.0
23	7993	4.0
23	5680	4.0
23	5086	4.0
23	24406	4.0
23	676	4.0
23	6321	4.0
23	10920	4.0
23	3189	4.0
23	25003	4.0
23	5572	4.0
23	24052	4.0
23	11189	4.0
23	23575	4.0
23	22983	4.0
23	20211	4.0
23	7086	4.0
23	6735	4.0
23	5781	4.0
23	4493	4.0
23	13136	4.0
23	7827	4.0
23	21857	4.0
23	21078	4.0
23	1346	4.0
23	8430	4.0
23	23561	4.0
23	15993	4.0
23	12282	4.0
23	577	4.0
23	17214	4.0
23	7662	4.0
23	14862	4.0
23	12571	4.0
23	7326	4.0
23	7275	4.0
23	18960	4.0
23	23445	4.0
23	22399	4.0
23	4241	4.0
23	18361	4.0
23	19027	4.0
23	13106	4.0
23	9062	4.0
23	14344	4.0
23	20202	4.0
23	20475	4.0
23	1170	4.0
23	2952	4.0
23	24298	4.0
23	6645	4.0
23	11	4.0
23	22458	4.0
23	24767	4.0
23	17265	4.0
23	851	4.0
23	830	4.0
23	6235	4.0
23	7776	4.0
23	4763	4.0
23	11005	4.0
23	6026	4.0
23	20392	4.0
23	23822	4.0
23	13922	4.0
23	10431	4.0
23	12718	4.0
23	15640	4.0
23	15951	4.0
23	12171	4.0
23	16559	4.0
23	15368	4.0
23	25444	4.0
23	23195	4.0
23	9327	4.0
23	7871	4.0
23	23585	4.0
23	17833	4.0
23	11968	4.0
23	16637	4.0
23	1688	4.0
23	25050	4.0
23	6675	4.0
23	14782	4.0
23	19227	4.0
23	3780	4.0
23	16299	4.0
23	15568	4.0
23	17422	4.0
23	989	4.0
23	8279	4.0
23	21062	4.0
23	24367	4.0
23	15501	4.0
23	24317	4.0
23	649	4.0
23	20273	4.0
23	896	4.0
23	21973	4.0
23	14069	4.0
23	4588	4.0
24	23253	4.0
24	1199	4.0
24	4533	4.0
24	16361	4.0
24	12	4.0
25	3295	4.0
25	6611	4.0
25	25211	4.0
25	22051	4.0
25	14729	4.0
25	3652	4.0
25	8136	4.0
25	23748	4.0
25	1697	4.0
25	15691	4.0
25	19113	4.0
25	13773	4.0
25	17273	4.0
25	2780	4.0
25	11294	4.0
25	4650	4.0
25	16571	4.0
25	12598	4.0
25	16031	4.0
25	21351	4.0
25	20143	4.0
25	8628	4.0
25	21781	4.0
25	11822	4.0
25	6122	4.0
25	8703	4.0
25	18567	4.0
25	11657	4.0
25	14838	4.0
25	18377	4.0
25	24752	4.0
25	22735	4.0
25	14613	4.0
25	20591	4.0
25	16684	4.0
25	16973	4.0
25	7133	4.0
25	9082	4.0
25	8563	4.0
25	3730	4.0
25	24299	4.0
25	12	4.0
25	21385	4.0
25	20980	4.0
25	5432	4.0
25	23767	4.0
25	2722	4.0
25	17031	4.0
25	24568	4.0
25	2317	4.0
25	14160	4.0
25	24173	4.0
25	3163	4.0
25	2178	4.0
25	6791	4.0
25	10153	4.0
25	5895	4.0
25	16670	4.0
25	12672	4.0
25	20698	4.0
25	18384	4.0
25	9586	4.0
25	14929	4.0
25	19441	4.0
25	24997	4.0
25	1276	4.0
25	7308	4.0
25	392	4.0
25	17722	4.0
25	25484	4.0
25	22000	4.0
25	17870	4.0
25	4769	4.0
25	21163	4.0
25	23144	4.0
25	17190	4.0
25	11177	4.0
25	254	4.0
25	25092	4.0
25	24371	4.0
25	10839	4.0
25	22545	4.0
25	24789	4.0
25	14659	4.0
25	10247	4.0
25	8092	4.0
25	21367	4.0
25	1174	4.0
25	6631	4.0
25	1809	4.0
25	12366	4.0
25	8728	4.0
26	6099	4.0
26	18526	4.0
26	18459	4.0
26	22610	4.0
26	6454	4.0
26	16758	4.0
26	9177	4.0
26	17781	4.0
26	13	4.0
27	13	4.0
27	17192	4.0
27	20633	4.0
27	3517	4.0
27	24504	4.0
27	24506	4.0
27	500	4.0
27	19332	4.0
28	5267	4.0
28	6506	4.0
28	18817	4.0
28	1542	4.0
28	2542	4.0
28	9966	4.0
28	2982	4.0
28	3096	4.0
28	3447	4.0
28	20753	4.0
28	2663	4.0
28	9368	4.0
28	16571	4.0
28	4073	4.0
28	25549	4.0
28	1141	4.0
28	13931	4.0
29	20846	4.0
29	16600	4.0
29	5325	4.0
29	20421	4.0
29	20346	4.0
29	16620	4.0
29	18221	4.0
29	21636	4.0
29	23070	4.0
29	10940	4.0
29	10844	4.0
29	3153	4.0
29	18024	4.0
29	22869	4.0
29	771	4.0
29	8705	4.0
29	21844	4.0
29	6250	4.0
29	9392	4.0
29	19672	4.0
29	1107	4.0
29	761	4.0
29	4510	4.0
29	18532	4.0
29	5563	4.0
29	7353	4.0
29	18894	4.0
29	1544	4.0
29	15062	4.0
29	20412	4.0
29	17257	4.0
29	8820	4.0
29	2266	4.0
29	2871	4.0
29	11018	4.0
29	2351	4.0
29	12112	4.0
29	6260	4.0
29	16721	4.0
29	2267	4.0
29	2105	4.0
29	16819	4.0
29	20347	4.0
29	13339	4.0
29	15853	4.0
29	13767	4.0
29	16278	4.0
29	4609	4.0
29	13056	4.0
29	22554	4.0
29	22978	4.0
29	4269	4.0
29	25130	4.0
29	24160	4.0
29	10288	4.0
29	21541	4.0
29	7943	4.0
29	9352	4.0
29	1890	4.0
29	20042	4.0
29	9176	4.0
29	20219	4.0
29	19707	4.0
29	19956	4.0
29	14336	4.0
29	17246	4.0
29	18511	4.0
29	7478	4.0
29	22708	4.0
29	12407	4.0
29	6438	4.0
29	18225	4.0
29	16795	4.0
29	18308	4.0
29	6561	4.0
29	21678	4.0
29	6471	4.0
29	20238	4.0
29	9180	4.0
29	14167	4.0
29	25224	4.0
29	20642	4.0
29	23089	4.0
29	2299	4.0
29	25116	4.0
29	3346	4.0
29	14650	4.0
29	17837	4.0
29	23752	4.0
29	20228	4.0
29	12368	4.0
29	3751	4.0
29	6477	4.0
29	9639	4.0
29	12642	4.0
29	25175	4.0
29	4279	4.0
29	14180	4.0
29	17145	4.0
29	6363	4.0
29	17612	4.0
29	22567	4.0
29	16212	4.0
29	11127	4.0
29	16760	4.0
29	384	4.0
29	8337	4.0
29	2679	4.0
29	9911	4.0
29	25474	4.0
29	13321	4.0
29	3100	4.0
29	20388	4.0
29	14	4.0
29	3677	4.0
29	9784	4.0
29	14063	4.0
29	9366	4.0
29	17693	4.0
30	20042	4.0
30	21636	4.0
30	14336	4.0
30	9512	4.0
30	3685	4.0
30	14	4.0
30	7478	4.0
30	20571	4.0
30	4279	4.0
30	14737	4.0
30	2871	4.0
30	18948	4.0
30	6250	4.0
30	8097	4.0
30	12467	4.0
31	10367	4.0
31	10971	4.0
31	6701	4.0
31	20243	4.0
31	24869	4.0
31	20103	4.0
31	24965	4.0
31	22200	4.0
31	16738	4.0
32	14899	4.0
32	413	4.0
32	22482	4.0
32	12074	4.0
32	2183	4.0
32	24965	4.0
32	22200	4.0
33	18196	4.0
33	10755	4.0
33	17727	4.0
33	7926	4.0
33	9241	4.0
33	23445	4.0
33	1580	4.0
33	16	4.0
33	13224	4.0
33	9104	4.0
33	10741	4.0
33	23607	4.0
34	23607	4.0
34	7716	4.0
34	23445	4.0
34	13557	4.0
34	16	4.0
34	7926	4.0
34	16559	4.0
34	10755	4.0
34	6916	4.0
34	11827	4.0
34	17727	4.0
34	18803	4.0
35	16157	4.0
35	12027	4.0
35	17	4.0
35	840	4.0
35	12408	4.0
35	2963	4.0
35	20126	4.0
35	1226	4.0
35	11064	4.0
35	20019	4.0
35	14443	4.0
35	3614	4.0
35	15699	4.0
35	14188	4.0
36	7171	4.0
36	23935	4.0
36	18386	4.0
36	14838	4.0
36	5653	4.0
36	15398	4.0
36	24770	4.0
36	3698	4.0
36	8972	4.0
36	11055	4.0
36	7656	4.0
36	4149	4.0
36	11141	4.0
36	7505	4.0
36	17427	4.0
36	19477	4.0
36	8920	4.0
36	4388	4.0
36	7451	4.0
36	14991	4.0
36	6347	4.0
36	11281	4.0
36	8103	4.0
36	5140	4.0
36	5152	4.0
36	9368	4.0
36	24180	4.0
36	16364	4.0
36	7261	4.0
36	7253	4.0
36	15488	4.0
36	5901	4.0
36	23001	4.0
36	7878	4.0
36	12987	4.0
36	20783	4.0
36	18407	4.0
36	3223	4.0
36	20327	4.0
36	20562	4.0
36	20069	4.0
36	3072	4.0
36	25458	4.0
36	19329	4.0
36	9583	4.0
36	6423	4.0
36	7260	4.0
36	3614	4.0
36	21917	4.0
36	8634	4.0
36	15065	4.0
36	21354	4.0
36	21792	4.0
36	7236	4.0
36	14050	4.0
36	704	4.0
36	5430	4.0
36	20505	4.0
36	15222	4.0
36	8983	4.0
36	7987	4.0
36	18285	4.0
36	24245	4.0
36	16157	4.0
36	5517	4.0
36	11056	4.0
36	38	4.0
36	13641	4.0
36	13308	4.0
36	8903	4.0
36	12997	4.0
36	10994	4.0
36	30	4.0
36	8922	4.0
36	19748	4.0
36	1884	4.0
36	8609	4.0
36	17661	4.0
36	7291	4.0
36	6831	4.0
36	11792	4.0
36	12305	4.0
36	14188	4.0
36	9783	4.0
36	22545	4.0
36	20609	4.0
36	13028	4.0
36	11619	4.0
36	20425	4.0
36	3697	4.0
36	16803	4.0
36	6269	4.0
36	19786	4.0
36	20930	4.0
36	24530	4.0
36	16616	4.0
36	14448	4.0
36	24570	4.0
36	16881	4.0
36	22096	4.0
36	20223	4.0
36	18485	4.0
36	17431	4.0
36	3020	4.0
36	12366	4.0
36	25196	4.0
36	16807	4.0
36	8032	4.0
36	22176	4.0
36	18817	4.0
36	17538	4.0
36	23224	4.0
36	13886	4.0
36	5107	4.0
36	16689	4.0
36	25276	4.0
36	7764	4.0
36	16309	4.0
36	25484	4.0
36	19928	4.0
36	7342	4.0
36	895	4.0
36	22752	4.0
36	5590	4.0
36	734	4.0
36	24316	4.0
36	12319	4.0
36	19779	4.0
36	17627	4.0
36	17561	4.0
36	12143	4.0
36	20469	4.0
36	21992	4.0
36	23252	4.0
36	15041	4.0
36	17586	4.0
36	9319	4.0
36	266	4.0
36	12144	4.0
36	5662	4.0
36	25216	4.0
36	10247	4.0
36	619	4.0
36	3937	4.0
36	3096	4.0
36	19334	4.0
36	1529	4.0
36	19048	4.0
36	5953	4.0
36	7778	4.0
36	18307	4.0
36	621	4.0
36	20126	4.0
36	19375	4.0
36	24748	4.0
36	17200	4.0
36	19112	4.0
36	7763	4.0
36	18287	4.0
36	17963	4.0
36	21589	4.0
36	13000	4.0
36	18939	4.0
36	12233	4.0
36	2499	4.0
36	10673	4.0
36	5645	4.0
36	17815	4.0
36	1025	4.0
36	11489	4.0
36	9081	4.0
36	1459	4.0
36	25084	4.0
36	12256	4.0
36	775	4.0
36	25165	4.0
36	25454	4.0
36	9658	4.0
36	358	4.0
36	3941	4.0
36	5873	4.0
37	16735	4.0
37	21171	4.0
37	12144	4.0
37	13250	4.0
37	3859	4.0
37	2368	4.0
37	8983	4.0
37	6269	4.0
37	1019	4.0
37	12412	4.0
37	6641	4.0
37	6068	4.0
37	9221	4.0
37	840	4.0
37	4875	4.0
37	18564	4.0
38	3859	4.0
38	11172	4.0
38	2368	4.0
38	3418	4.0
38	17	4.0
39	2038	4.0
39	13260	4.0
39	7681	4.0
39	322	4.0
39	18	4.0
39	10391	4.0
39	23215	4.0
40	6530	4.0
40	4119	4.0
40	5131	4.0
40	992	4.0
40	23240	4.0
40	1383	4.0
40	12456	4.0
40	17331	4.0
40	16427	4.0
40	15385	4.0
40	4308	4.0
40	16523	4.0
40	13087	4.0
40	14986	4.0
40	19539	4.0
40	4064	4.0
40	24006	4.0
40	20299	4.0
40	9977	4.0
40	8410	4.0
40	878	4.0
40	129	4.0
40	17610	4.0
40	11194	4.0
40	9259	4.0
40	5133	4.0
40	10350	4.0
40	7335	4.0
40	8479	4.0
40	14128	4.0
40	23241	4.0
40	23083	4.0
40	7805	4.0
40	20332	4.0
40	12507	4.0
40	2922	4.0
40	15343	4.0
40	7379	4.0
40	16227	4.0
40	3854	4.0
40	3653	4.0
40	6207	4.0
40	14482	4.0
40	16174	4.0
40	11045	4.0
40	20491	4.0
40	24757	4.0
40	25548	4.0
40	3800	4.0
40	1344	4.0
40	10515	4.0
40	3763	4.0
40	8184	4.0
40	24818	4.0
40	2282	4.0
40	14676	4.0
40	11609	4.0
40	22529	4.0
40	15579	4.0
40	1618	4.0
40	14454	4.0
40	1517	4.0
40	13188	4.0
40	16221	4.0
40	22271	4.0
40	20339	4.0
40	4961	4.0
40	15250	4.0
40	20141	4.0
40	7057	4.0
40	7668	4.0
40	19274	4.0
40	3466	4.0
40	22562	4.0
40	20741	4.0
40	15070	4.0
40	17809	4.0
40	23008	4.0
40	3885	4.0
40	137	4.0
40	18	4.0
40	18941	4.0
40	8571	4.0
40	6251	4.0
40	19992	4.0
40	16057	4.0
40	21395	4.0
40	19342	4.0
40	24958	4.0
40	644	4.0
40	10468	4.0
40	10191	4.0
40	17335	4.0
40	780	4.0
40	10488	4.0
40	9632	4.0
40	20400	4.0
40	516	4.0
40	5763	4.0
40	19246	4.0
40	5921	4.0
40	10785	4.0
40	20493	4.0
